Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
3d^4(^1I)4s	^2I	^11/_2	12.0	20.899574			99	
3d^4(^1S2)4s	^2S	^1/_2	2.0	21.167759			78	
3d^4(^3D)4s	^2D	^5/_2	6.0	21.244113			99	
3d^4(^3D)4s	^2D	^3/_2	4.0	21.260363			99	
3d^4(^1D2)4s	^2D	^5/_2	6.0	21.945943			78	
3d^4(^1D2)4s	^2D	^3/_2	4.0	21.953475			78	
3d^4(^1F)4s	^2F	^5/_2	6.0	22.708897			99	
3d^4(^1F)4s	^2F	^7/_2	8.0	22.709502			99	
3d^4(^5D)4p	^6F°	^1/_2	2.0	23.294004			99	
3d^4(^5D)4p	^6F°	^3/_2	4.0	23.319698			99	
3d^4(^5D)4p	^6F°	^5/_2	6.0	23.362191			99	
3d^4(^5D)4p	^6F°	^7/_2	8.0	23.421179			99	
3d^4(^5D)4p	^6F°	^9/_2	10.0	23.496974			99	
3d^4(^5D)4p	^6P°	^3/_2	4.0	23.542753			96	
3d^4(^3P1)4s	^4P	^5/_2	6.0	23.553899			61	
3d^4(^5D)4p	^6P°	^5/_2	6.0	23.558024			97	
3d^4(^5D)4p	^6P°	^7/_2	8.0	23.585126			99	
