Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
5d^2(^1G)6s6p(^3P°)	^3H°	2	5.0	13.101413	0.000007		22 | 5d^2(^1D)6s6p(^3P°) | ^3P°	L10405
5d^2(^1G)6s6p(^3P°)	^3H°	3	7.0	13.147901	0.000007		30 | 5d^2(^1D)6s6p(^3P°) | ^3P°	L10405
5d^2(^1G)6s6p(^3P°)	^3H°	1	3.0	13.229109	0.000012		22 | 5d^3(^2D1)6p | ^3P°	L10405
5d^2(^1G)6s6p(^3P°)	^3H°	3	7.0	13.299682	0.000007		14 | 5d^2(^1G)6s6p(^3P°) | ^3G°	L10405
5d^2(^1G)6s6p(^3P°)	^3H°	2	5.0	13.342124	0.000009		16 | 5d^2(^3F)6s6p(^1P°) | ^3D°	L10405
5d^2(^1G)6s6p(^3P°)	^3F°	4	9.0	13.370556	0.000009		27	L10405
5d^2(^1G)6s6p(^3P°)	^3F°	3	7.0	13.421216	0.000007		16 | 5d^2(^3F)6s6p(^1P°) | ^3D°	L10405
5d^2(^1G)6s6p(^3P°)	^3F°	1	3.0	13.606537	0.000011		21 | 5d^2(^1D)6s6p(^3P°) | ^3D°	L10405
5d^2(^1G)6s6p(^3P°)	^3F°	4	9.0	13.615743	0.000009		21 | 5d^2(^1G)6s6p(^3P°) | ^3H°	L10405
5d^2(^1G)6s6p(^3P°)	^3F°	2	5.0	13.618564	0.000011		23 | 5d^2(^1D)6s6p(^3P°) | ^3P°	L10405
5d^2(^1G)6s6p(^3P°)	^3F°	3	7.0	13.632110	0.000010		20 | 5d^2(^3P)6s6p(^3P°) | ^5P°	L10405
5d^2(^1G)6s6p(^3P°)	^3F°	2	5.0	13.745318	0.000010		15 | 5d^2(^1D)6s6p(^3P°) | ^3D°	L10405
5d^2(^1G)6s6p(^3P°)	^3F°	3	7.0	13.770064	0.000009		24 | 5d^2(^3F)6s6p(^1P°) | ^3F°	L10405
5d^3(^2D1)6p	^3F°	4	9.0	13.786566	0.000010		49	L10405
5d^3(^2D1)6p	^3F°	3	7.0	13.837981	0.000009		24 | 5d^2(^1D)6s6p(^3P°) | ^3D°	L10405
5d^2(^1G)6s6p(^3P°)	^3H°	6	13.0	13.930077	0.000020		94	L10405
5d^2(^1G)6s6p(^3P°)	^3H°	2	5.0	13.990879	0.000009		28 | 5d^3(^2D1)6p | ^1D°	L10405
5d^2(^1G)6s6p(^3P°)	^3H°	3	7.0	14.098169	0.000009		15 | 5d^2(^3F)6s6p(^1P°) | ^3D°	L10405
5d^2(^1G)6s6p(^3P°)	^3H°	1	3.0	14.100836	0.000011		25 | 5d^3(^2D1)6p | ^1P°	L10405
5d^2(^1G)6s6p(^3P°)	^3H°	1	3.0	14.335051	0.000016		21 | 5d^2(^3P)6s6p(^1P°) | ^3D°	L10405
5d^2(^1G)6s6p(^3P°)	^3H°	3	7.0	14.356868	0.000010		19 | 5d^3(^2D1)6p | ^3D°	L10405
5d^2(^1G)6s6p(^3P°)	^3H°	2	5.0	14.459079	0.000011		33 | 5d^2(^1G)6s6p(^3P°) | ^3F°	L10405
5d^2(^1G)6s6p(^3P°)	^3H°	4	9.0	14.473345	0.000011		30 | 5d^2(^3F)6s6p(^1P°) | ^3F°	L10405
5d^2(^1G)6s6p(^3P°)	^3F°	3	7.0	14.478138	0.000010		54	L10405
5d^2(^1G)6s6p(^3P°)	^3F°	3	7.0	14.660313	0.000009		31 | 5d^2(^3F)6s6p(^1P°) | ^3D°	L10405
5d^2(^1G)6s6p(^3P°)	^3F°	2	5.0	14.809722	0.000011		36	L10405
5d^2(^1G)6s6p(^1P°)	^1H°	5	11.0	14.962445	0.000015		81	L10405
5d^2(^1G)6s6p(^1P°)	^1G°	4	9.0	15.038859	0.000019		66	L10405
5d^2(^3P)6s6p(^1P°)	^3D°	3	7.0	15.605359	0.000012		40	L10405
