Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
3p^63d^8(^3F_2)4f	^2[1]°	^3/_2	4.0	29.451029			74	
3p^63d^8(^3F_2)4f	^2[1]°	^1/_2	2.0	29.457573			99	
3p^63d^8(^3F_2)4f	^2[5]°	^11/_2	12.0	29.463735			99	
3p^63d^8(^3F_2)4f	^2[5]°	^9/_2	10.0	29.464165			99	
3p^63d^8(^3F_2)4f	^2[2]°	^5/_2	6.0	29.467867			72	
3p^63d^8(^3F_2)4f	^2[2]°	^3/_2	4.0	29.475259			74	
3p^63d^8(^3F_2)4f	^2[4]°	^7/_2	8.0	29.477393			79	
3p^63d^8(^3F_2)4f	^2[4]°	^9/_2	10.0	29.480837			99	
3p^63d^8(^3F_2)4f	^2[3]°	^7/_2	8.0	29.485249			79	
3p^63d^8(^3F_2)4f	^2[3]°	^5/_2	6.0	29.487240			72	
3p^63d^8(^3F)6s	^4F	^9/_2	10.0	29.542966			100	
3p^63d^8(^3F)6s	^2F	^7/_2	8.0	29.587402			63	
3p^63d^8(^3F)5d	^4D	^7/_2	8.0	29.598863			86	
3p^63d^8(^1G)5p	^2H°	^9/_2	10.0	29.605959			99	
3p^63d^8(^3F)5d	^4P	^5/_2	6.0	29.609780			65	
3p^63d^8(^1G)5p	^2F°	^7/_2	8.0	29.611615			98	
3p^63d^8(^3F)5d	^4H	^13/_2	14.0	29.631489			100	
3p^63d^8(^3F)5d	^4G	^11/_2	12.0	29.646115			51	
3p^63d^8(^1G)5p	^2H°	^11/_2	12.0	29.649881			100	
3p^63d^8(^1G)5p	^2F°	^5/_2	6.0	29.650675			99	
3p^63d^8(^3F)5d	^2H	^11/_2	12.0	29.661992			53	
3p^63d^8(^3F)5d	^4F	^9/_2	10.0	29.668183			58	
3p^63d^8(^3F)5d	^2P	^3/_2	4.0	29.672763			53	
3p^63d^8(^3F)5d	^2F	^7/_2	8.0	29.686865			59	
3p^63d^8(^3F)5d	^2G	^9/_2	10.0	29.702756			51	
3p^63d^7(^2G)4s4p(^3P°)	^4F°	^9/_2	10.0	29.707463				
3p^63d^8(^3F)5d		^5/_2	6.0	29.764004			34 | ^4D	
3p^63d^8(^3F)6s	^4F	^7/_2	8.0	29.793800			63	
3p^63d^8(^3F)6s	^4F	^5/_2	6.0	29.796583			73	
3p^63d^8(^3F)5d	^4D	^1/_2	2.0	29.850939			56	
3p^63d^8(^1G)5p	^2G°	^7/_2	8.0	29.853719			99	
3p^63d^8(^3F)5d	^4D	^3/_2	4.0	29.854721			45	
3p^63d^8(^1G)5p	^2G°	^9/_2	10.0	29.861935			99	
3p^63d^8(^3F)5d	^4H	^11/_2	12.0	29.875297			55	
3p^63d^8(^3F)5d	^4H	^9/_2	10.0	29.876788			60	
3p^63d^8(^3F)5d		^5/_2	6.0	29.879521			39 | ^2F	
3p^63d^8(^3F)5d	^4G	^7/_2	8.0	29.889379			44	
3p^63d^8(^3F)5d		^9/_2	10.0	29.906924			36 | ^4G	
