Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
5d^8(^3F)6d	(3,^5/_2)	^5/_2	6.0	14.2657344	0.0000022		31 | 5d^8(^3F)6d | ^2D	L11531
5d^7(^2H)6s6p	115309°	^9/_2	10.0	14.296545	0.000011		or	L9479
5d^76s6p	115801°	^7/_2	8.0	14.35763	0.00003			L9479
5d^76s6p	116633°	^7/_2	8.0	14.460775	0.000006			L9479
5d^76s7s	116689	^9/_2	10.0	14.467602	0.000003			L11531
5d^76s6p	116698°	^9/_2	10.0	14.468748	0.000009			L9479
5d^6(^5D)6s^26p	^6F°	^11/_2	12.0	14.493387	0.000011		70	L9479
5d^8(^1G)7s	(4,^1/_2)	^9/_2	10.0	14.5484176	0.0000017		94 | 5d^87s | ^2G	L11531
5d^8(^1G)7s	(4,^1/_2)	^7/_2	8.0	14.567345	0.000005		92 | 5d^87s | ^2G	L11531
5d^7(^2H)6s6p	118076°	^11/_2	12.0	14.639574	0.000010		or	L9479
5d^7(^2H)6s6p	119057	^5/_2	6.0	14.761199	0.000004			L11531
5d^76s7s	121651	^9/_2	10.0	15.0828290	0.0000025			L11531
