Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
4s^24p8d	(^3/_2,^3/_2)°	0	1.0	7.815092				
4s^24p14d	(^1/_2,^5/_2)°	2	5.0	7.815206				
4s^24p14d	(^1/_2,^5/_2)°	3	7.0	7.815624				
4s^24p14d	(^1/_2,^3/_2)°	2	5.0	7.816718				
4s^24p13g	(^1/_2,^7/_2)°	3	7.0	7.818854				
4s^24p16s	(^1/_2,^1/_2)°	1	3.0	7.820069				
4s^24p16s	(^1/_2,^1/_2)°	0	1.0	7.820336				
4s^24p8d	(^3/_2,^3/_2)°	1	3.0	7.822051				
4s^24p15d	(^1/_2,^5/_2)°	3	7.0	7.825109				
4s^24p15d	(^1/_2,^5/_2)°	2	5.0	7.825539				
4s^24p15d	(^1/_2,^3/_2)°	2	5.0	7.826975				
4s^24p15d	(^1/_2,^3/_2)°	1	3.0	7.830402				
4s^24p17s	(^1/_2,^1/_2)°	0	1.0	7.831101				
4s^24p17s	(^1/_2,^1/_2)°	1	3.0	7.831529				
4s^24p8d	(^3/_2,^3/_2)°	3	7.0	7.831900				
4s^24p16d	(^1/_2,^5/_2)°	2	5.0	7.834120				
4s^24p16d	(^1/_2,^3/_2)°	2	5.0	7.836389				
4s^24p16d	(^1/_2,^3/_2)°	1	3.0	7.838037				
4s^24p16d	(^1/_2,^5/_2)°	3	7.0	7.838714				
4s^24p15g	(^1/_2,^7/_2)°	3	7.0	7.838856				
4s^24p(^2P°_3/2)7f	^2[^9/_2]	5	11.0	7.839239				
4s^24p18s	(^1/_2,^1/_2)°	0	1.0	7.839837				
4s^24p18s	(^1/_2,^1/_2)°	1	3.0	7.840037				
4s^24p8d	(^3/_2,^5/_2)°	2	5.0	7.841284				
4s^24p8d	(^3/_2,^5/_2)°	1	3.0	7.842149				
4s^24p17d	(^1/_2,^3/_2)°	2	5.0	7.844172				
4s^24p8d	(^3/_2,^5/_2)°	3	7.0	7.844643				
4s^24p19s	(^1/_2,^1/_2)°	0	1.0	7.847041				
4s^24p17d	(^1/_2,^3/_2)°	1	3.0	7.847067				
4s^24p19s	(^1/_2,^1/_2)°	1	3.0	7.847373				
4s^24p17d	(^1/_2,^5/_2)°	2	5.0	7.847468				
