Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
4s^24p^4(^3P_1)5d	^2[2]	^5/_2	6.0	41.978719	0.000006		97	L4311
4s^24p^4(^3P)4f	^2D°	^3/_2	4.0	42.196523	0.000006		53	L4311
4s^24p^4(^3P)4f	^4D°	^5/_2	6.0	42.275270	0.000006		43	L4311
4s^24p^4(^3P_1)5d	^2[3]	^5/_2	6.0	42.284244	0.000006		49	L4311
4s^24p^4(^3P)4f	^4G°	^9/_2	10.0	42.298165	0.000006		60	L4311
4s^24p^4(^3P_1)5d	^2[2]	^3/_2	4.0	42.305513	0.000006		35	L4311
4s^24p^4(^3P)4f	^4D°	^7/_2	8.0	42.330762	0.000006		56	L4311
4s^24p^4(^3P_0)6s	^2[0]	^1/_2	2.0	42.481483	0.000006		49	L4311
4s^24p^4(^3P_1)6s	^2[1]	^3/_2	4.0	42.489392	0.000006		97	L4311
4s^24p^4(^3P)4f	^4G°	^7/_2	8.0	42.559644	0.000006		66	L4311
4s^24p^4(^3P)4f	^4G°	^5/_2	6.0	42.591109	0.000006		85	L4311
4s^24p^4(^3P_1)6s	^2[1]	^1/_2	2.0	42.674848	0.000006		52	L4311
4s^24p^4(^3P)4f	^2G°	^7/_2	8.0	42.702329	0.000006		76	L4311
4s^24p^4(^3P)4f	^2D°	^5/_2	6.0	42.803850	0.000006		81	L4311
4s^24p^4(^1D_2)5d	^2[4]	^7/_2	8.0	43.159379	0.000006		92	L4311
4s^24p^4(^1D_2)5d	^2[4]	^9/_2	10.0	43.184771	0.000006		94	L4311
4s^24p^4(^3P_2)6p	^2[2]°	^5/_2	6.0	43.388559	0.000006		87	L4311
4s^24p^4(^3P_2)6p	^2[1]°	^3/_2	4.0	43.420640	0.000006		48	L4311
4s4d(^3D)4p^5(^2P°)	^4F°	^9/_2	10.0	43.450229	0.000006		66	L4311
4s^24p^4(^1D_2)5d	^2[2]	^5/_2	6.0	43.457749	0.000006		51	L4311
4s^24p^4(^1D_2)5d	^2[0]	^1/_2	2.0	43.477596	0.000006		82	L4311
4s4d(^3D)4p^5(^2P°)	^4F°	^7/_2	8.0	43.483123	0.000006		64	L4311
4s^24p^4(^1D_2)5d	^2[1]	^3/_2	4.0	43.497676	0.000006		85	L4311
4s^24p^4(^1D)4f	^2D°	^5/_2	6.0	43.539127	0.000006		64	L4311
4s^24p^4(^1D_2)5d	^2[3]	^7/_2	8.0	43.566237	0.000006		94	L4311
4s^24p^4(^3P_2)6p	^2[3]°	^5/_2	6.0	43.573434	0.000006		85	L4311
4s^24p^4(^3P_2)6p	^2[3]°	^7/_2	8.0	43.575741	0.000006		95	L4311
4s^24p^4(^1D_2)5d	^2[3]	^5/_2	6.0	43.608581	0.000006		48	L4311
4s^24p^4(^3P_2)6p	^2[1]°	^1/_2	2.0	43.609618	0.000006		87	L4311
4s^24p^4(^1D)4f	^2P°	^3/_2	4.0	43.651814	0.000006		67	L4311
4s4d(^3D)4p^5(^2P°)	^4F°	^5/_2	6.0	43.696125	0.000006		65	L4311
4s^24p^4(^1D)4f	^2D°	^3/_2	4.0	43.719816	0.000006		40	L4311
4s^24p^4(^1D_2)5d	^2[1]	^1/_2	2.0	43.784849	0.000006		69	L4311
4s^24p^4(^1D)4f	^2H°	^9/_2	10.0	43.785785	0.000006		92	L4311
4s^24p^4(^1D)4f	^2H°	^11/_2	12.0	43.790257	0.000006		92	L4311
4s^24p^4(^1D_2)5d	^2[2]	^3/_2	4.0	43.799238	0.000006		74	L4311
4s^24p^4(^3P_2)6p	^2[2]°	^3/_2	4.0	43.877901	0.000006		50	L4311
4s^24p^4(^1D)4f	^2F°	^7/_2	8.0	43.882641	0.000006		51	L4311
4s4d(^3D)4p^5(^2P°)	^4F°	^3/_2	4.0	43.944377	0.000006		64	L4311
4s^24p^4(^1D_2)6s	^2[2]	^5/_2	6.0	43.994782	0.000006		92	L4311
4s^24p^4(^1D_2)6s	^2[2]	^3/_2	4.0	44.006586	0.000006		84	L4311
4s^24p^4(^1D)4f	^2F°	^5/_2	6.0	44.060515	0.000006		66	L4311
4s^24p^4(^1D)4f	^2G°	^7/_2	8.0	44.328173	0.000006		94	L4311
4s^24p^4(^1D)4f	^2G°	^9/_2	10.0	44.370818	0.000006		92	L4311
4s^24p^4(^3P_1)6p	^2[0]°	^1/_2	2.0	44.405128	0.000006		75	L4311
4s^24p^4(^3P_0)6p	^2[1]°	^1/_2	2.0	44.534822	0.000006		70	L4311
4s^24p^4(^3P_1)6p	^2[2]°	^3/_2	4.0	44.538676	0.000006		67	L4311
4s^24p^4(^3P_1)6p	^2[2]°	^5/_2	6.0	44.562487	0.000006		99	L4311
4s4d(^3D)4p^5(^2P°)	^4D°	^1/_2	2.0	44.677054	0.000006		87	L4311
4s^24p^4(^3P_1)6p	^2[1]°	^3/_2	4.0	44.684277	0.000006		89	L4311
4s4d(^3D)4p^5(^2P°)	^4D°	^7/_2	8.0	44.701180	0.000006		67	L4311
4s^24p^4(^3P_0)6p	^2[1]°	^3/_2	4.0	44.729788	0.000006		69	L4311
4s^24p^4(^3P_1)6p	^2[1]°	^1/_2	2.0	44.782388	0.000006		56	L4311
4s4d(^3D)4p^5(^2P°)	^4D°	^3/_2	4.0	44.808668	0.000006		75	L4311
4s4d(^3D)4p^5(^2P°)	^4D°	^5/_2	6.0	44.817597	0.000006		67	L4311
4s4d(^1D)4p^5(^2P°)	^2D°	^5/_2	6.0	45.098430	0.000006		31	L4311
4s4d(^1D)4p^5(^2P°)	^2D°	^3/_2	4.0	45.538319	0.000006		52	L4311
4s4d(^1D)4p^5(^2P°)	^2F°	^5/_2	6.0	45.677267	0.000006		35	L4311
4s^24p^4(^1D_2)6p	^2[3]°	^5/_2	6.0	45.944858	0.000006		92	L4311
4s^24p^4(^1D_2)6p	^2[3]°	^7/_2	8.0	46.028758	0.000006		95	L4311
4s^24p^4(^1D_2)6p	^2[2]°	^3/_2	4.0	46.221896	0.000006		94	L4311
4s^24p^4(^1D_2)6p	^2[2]°	^5/_2	6.0	46.250587	0.000006		93	L4311
4s^24p^4(^1S_0)5d	^2[2]	^5/_2	6.0	46.286629	0.000006		92	L4311
4s^24p^4(^1S_0)5d	^2[2]	^3/_2	4.0	46.334197	0.000006		89	L4311
4s^24p^4(^3P_2)6d	^2[3]	^7/_2	8.0	46.644187	0.000006		93	L4311
4s^24p^4(^3P_2)6d	^2[2]	^5/_2	6.0	46.654920	0.000006		62	L4311
4s^24p^4(^3P_2)6d	^2[2]	^3/_2	4.0	46.680430	0.000006		61	L4311
4s^24p^4(^3P_2)5f	^2[3]°	^5/_2	6.0	46.716935	0.000006			L4311
4s^24p^4(^3P_2)5f	^2[4]°	^7/_2	8.0	46.729512	0.000006			L4311
4s^24p^4(^3P_2)6d	^2[4]	^9/_2	10.0	46.742327	0.000006		94	L4311
4s^24p^4(^3P_2)6d	^2[1]	^1/_2	2.0	46.745798	0.000006		83	L4311
