Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
4f^2(^3F_3)6p_3/2	(3,^3/_2)°	^3/_2	4.0	8.426644			91	
4f(^2F°)5d^2(^3F)	^2I°	^11/_2	12.0	8.460449			51	
4f(^2F°)5d^2(^3F)	^4I°	^15/_2	16.0	8.46875			95	
4f(^2F°)5d^2(^3F)	°	^7/_2	8.0	8.472055			22 | ^4F°	
4f^2(^1G_4)6p_1/2	°	^9/_2	10.0	8.477363			41 | (4,^1/_2)°	
4f^2(^3F_3)6p_3/2	(3,^3/_2)°	^7/_2	8.0	8.491979			37	
4f^2(^3F_4)6p_3/2	(4,^3/_2)°	^11/_2	12.0	8.496094			53	
4f(^2F°)5d^2(^3F)	^4G°	^9/_2	10.0	8.498396			50	
4f^2(^3F_4)6p_3/2	°	^7/_2	8.0	8.530320			29 | (4,^3/_2)°	
4f^2(^3F_3)6p_3/2	(3,^3/_2)°	^5/_2	6.0	8.552250			41	
4f(^2F°)5d^2(^3F)	°	^7/_2	8.0	8.553307			19 | ^4D°	
4f^2(^3F_4)6p_3/2	°	^9/_2	10.0	8.572054			36 | (4,^3/_2)°	
4f(^2F°)5d^2(^3F)	°	^11/_2	12.0	8.605558			37 | ^2H°	
4f(^2F°)5d^2(^3F)	°	^7/_2	8.0	8.608347			18 | ^4D°	
4f(^2F°)5d^2(^3P)	^4G°	^5/_2	6.0	8.63942			83	
4f(^2F°)5d^2(^3F)	^4F°	^9/_2	10.0	8.639995			65	
4f(^2F°)5d^2(^3F)	^4G°	^11/_2	12.0	8.676176			62	
4f(^2F°)5d^2(^3F)	^2I°	^13/_2	14.0	8.726191			53	
4f(^2F°)5d^2(^3P)	^4G°	^9/_2	10.0	8.80549			43	
4f(^2F°)5d^2(^3P)	^4G°	^7/_2	8.0	8.85069			58	
4f(^2F°)5d^2(^3P)	°	^3/_2	4.0	8.86499			32 | ^2D°	
4f^2(^1G_4)6p_3/2	(4,^3/_2)°	^5/_2	6.0	8.869381			61	
4f^2(^1G_4)6p_3/2	(4,^3/_2)°	^9/_2	10.0	8.876319			51	
4f^2(^1G_4)6p_3/2	(4,^3/_2)°	^11/_2	12.0	8.894186			65	
4f^2(^1G_4)6p_3/2	(4,^3/_2)°	^7/_2	8.0	8.924199			48	
4f(^2F°)5d^2(^1D)	°	^5/_2	6.0	8.926219			26 | ^2D°	
4f(^2F°)5d^2(^3P)	°	^9/_2	10.0	9.05455			36 | ^4G°	
4f(^2F°)5d^2(^1G)	^2G°	^7/_2	8.0	9.097765			65	
4f(^2F°)5d^2(^1D)	^2G°	^9/_2	10.0	9.126002			42	
4f(^2F°)5d^2(^3P)	^4G°	^11/_2	12.0	9.12637			76	
4f(^2F°)5d^2(^3P)	°	^5/_2	6.0	9.18787			27 | ^4D°	
4f(^2F°)5d^2(^3P)	^4F°	^3/_2	4.0	9.23232			45	
4f(^2F°)5d^2(^3P)	^4F°	^7/_2	8.0	9.33527			74	
4f^2(^1D_2)6p_1/2	(2,^1/_2)°	^3/_2	4.0	9.349596			79	
4f(^2F°)5d^2(^3F)	°	^5/_2	6.0	9.368339			35 | ^2D°	
4f^2(^1D_2)6p_1/2	(2,^1/_2)°	^5/_2	6.0	9.375042			60	
4f(^2F°)5d^2(^3F)	°	^11/_2	12.0	9.378165			32 | ^2H°	
4f(^2F°)5d^2(^1G)	^2G°	^9/_2	10.0	9.393319			38	
4f(^2F°)5d^2(^3F)	°	^3/_2	4.0	9.53344			30 | ^2D°	
4f(^2F°)5d^2(^1G)	^2F°	^5/_2	6.0	9.648698			70	
4f^2(^1D_2)6p_3/2	(2,^3/_2)°	^1/_2	2.0	9.709563			68	
4f(^2F°)5d^2(^1G)	^2F°	^7/_2	8.0	9.72825			58	
4f(^2F°)5d^2(^1G)	^2I°	^11/_2	12.0	9.756883			35	
4f^2(^1D_2)6p_3/2	(2,^3/_2)°	^3/_2	4.0	9.781007			76	
4f(^2F°)5d^2(^1G)	^2I°	^13/_2	14.0	9.811642			51	
4f^2(^1D_2)6p_3/2	(2,^3/_2)°	^5/_2	6.0	9.840210			79	
4f^2(^1D_2)6p_3/2	(2,^3/_2)°	^7/_2	8.0	9.843794			66	
4f^2(^3P_1)6p_1/2	(1,^1/_2)°	^1/_2	2.0	9.886793			79	
4f^2(^3P_1)6p_1/2	(1,^1/_2)°	^3/_2	4.0	9.939074			88	
4f^2(^1I_6)6p_1/2	(6,^1/_2)°	^11/_2	12.0	9.963472			80	
4f^2(^3P_2)6p_1/2	(2,^1/_2)°	^3/_2	4.0	10.030055			75	
4f^2(^1I_6)6p_1/2	(6,^1/_2)°	^13/_2	14.0	10.041326			70	
4f^2(^3P_2)6p_1/2	(2,^1/_2)°	^5/_2	6.0	10.092874			83	
4f^2(^3P_0)6p_3/2	(0,^3/_2)°	^3/_2	4.0	10.22775			44	
4f^2(^3P_1)6p_3/2	(1,^3/_2)°	^3/_2	4.0	10.293901			43	
4f^2(^3P_1)6p_3/2	(1,^3/_2)°	^5/_2	6.0	10.343574			79	
4f^2(^1I_6)6p_3/2	(6,^3/_2)°	^11/_2	12.0	10.365987			87	
4f^2(^1I_6)6p_3/2	(6,^3/_2)°	^13/_2	14.0	10.377903			87	
4f5d(^3F°)6s	^4F°	^3/_2	4.0	10.465498			62	
4f^2(^1I_6)6p_3/2	(6,^3/_2)°	^9/_2	10.0	10.465584			78	
4f^2(^3P_2)6p_3/2	(2,^3/_2)°	^7/_2	8.0	10.468107			85	
4f^2(^1I_6)6p_3/2	(6,^3/_2)°	^15/_2	16.0	10.537670			98	
4f^2(^3P_2)6p_3/2	(2,^3/_2)°	^5/_2	6.0	10.576608			52	
4f5d(^3G°)6s	^4G°	^7/_2	8.0	10.85006			52	
4f5d(^3G°)6s	^4G°	^9/_2	10.0	10.93791			57	
4f5d(^3F°)6s	^4F°	^9/_2	10.0	11.02822			39	
4f5d(^3G°)6s	^4G°	^11/_2	12.0	11.17343			96	
4f5d(^3H°)6s	^2H°	^9/_2	10.0	11.23659			79	
4f5d(^3G°)6s	^2G°	^7/_2	8.0	11.46131			53	
4f(^2F°)5d^2(^1S)	^2F°	^5/_2	6.0	11.47533			54	
4f5d(^3H°)6s	^2H°	^11/_2	12.0	11.56729			80	
4f(^2F°)5d^2(^1S)	^2F°	^7/_2	8.0	11.65047			74	
4f5d(^3G°)6s	^2G°	^9/_2	10.0	11.79684			77	
4f5d(^1F°)6s	^2F°	^7/_2	8.0	12.00545			51	
4f^2(^3H_4)7s_1/2	(4,^1/_2)	^9/_2	10.0	12.438234				
4f^2(^3H_4)6d_3/2	(4,^3/_2)	^9/_2	10.0	12.451769			96	
4f^2(^3H_4)6d_3/2	(4,^3/_2)	^11/_2	12.0	12.475915			96	
4f^2(^3H_4)6d_3/2	(4,^3/_2)	^7/_2	8.0	12.496237			65	
4f^2(^3H_4)6d_5/2	(4,^5/_2)	^9/_2	10.0	12.515855			94	
4f^2(^3H_4)6d_3/2	(4,^3/_2)	^5/_2	6.0	12.531260			50	
4f^2(^3H_4)6d_5/2	(4,^5/_2)	^11/_2	12.0	12.542902			94	
4f^2(^3H_4)6d_5/2	(4,^5/_2)	^7/_2	8.0	12.577734			64	
4f^2(^3H_4)6d_5/2	(4,^5/_2)	^5/_2	6.0	12.604925			52	
4f^2(^3H_4)6d_5/2	(4,^5/_2)	^13/_2	14.0	12.606760			84	
4f^2(^3H_5)7s_1/2	(5,^1/_2)	^11/_2	12.0	12.700404				
4f^2(^3H_5)7s_1/2	(5,^1/_2)	^9/_2	10.0	12.706478				
4f^2(^3H_5)6d_3/2	(5,^3/_2)	^11/_2	12.0	12.722916			95	
4f^2(^3H_5)6d_3/2	(5,^3/_2)	^9/_2	10.0	12.749348			79	
4f^2(^3H_5)6d_3/2	(5,^3/_2)	^13/_2	14.0	12.768133			51	
4f^2(^3H_5)6d_3/2	(5,^3/_2)	^7/_2	8.0	12.808625			93	
4f^2(^3H_5)6d_5/2	(5,^5/_2)	^9/_2	10.0	12.811915			74	
4f^2(^3H_5)6d_5/2	(5,^5/_2)	^11/_2	12.0	12.813066			96	
4f^2(^3H_5)6d_5/2	(5,^5/_2)	^15/_2	16.0	12.830404			95	
4f^2(^3H_5)6d_5/2	(5,^5/_2)	^13/_2	14.0	12.870227			48	
4f^2(^3H_5)6d_5/2	(5,^5/_2)	^7/_2	8.0	12.881441			95	
4f^2(^3H_6)7s_1/2	(6,^1/_2)	^13/_2	14.0	12.968622				
4f^2(^3H_6)7s_1/2	(6,^1/_2)	^11/_2	12.0	12.992140				
4f^2(^3H_6)6d_3/2	(6,^3/_2)	^11/_2	12.0	13.006507			93	
4f^2(^3H_6)6d_3/2	(6,^3/_2)	^13/_2	14.0	13.020704			86	
4f^2(^3H_6)6d_5/2	(6,^5/_2)	^15/_2	16.0	13.024505			57	
