Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
4f^3(^4I°)5d (^5L°)6p?	°	^9/_2	10.0	3.555284		1.050		
4f^3(^4I°)5d (^5L°)6p?	^6L?	^21/_2?	22.0	3.571864				
4f^3(^4I°)5d (^5L°)6p?	^6L?	^15/_2	16.0	3.583921				
4f^3(^4I°)5d (^5L°)6p?	^6L?	^13/_2	14.0	3.585287		1.10		
4f^35d6p?		^21/_2?	22.0	3.591087				
4f^3(^4I°)5d (^5L°)6p?	^6M?	^13/_2?	14.0	3.596937				
4f^35d6p?		^21/_2?	22.0	3.695453				
4f^35d6p?		^17/_2	18.0	3.720832				
4f^35d6p?		^19/_2?	20.0	3.864923				
4f^35d6p?	°	^11/_2	12.0	3.933831		1.040		
4f^35d6p?	°	^11/_2	12.0	3.941094		1.01		
4f^35d6p?	°	^9/_2	10.0	4.054815				
