Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
3d^6(^5D)4s4p	y ^5F°	3	7.0	10.244481	0.000011			L7185c115
3d^6(^5D)4s4p	y ^5F°	2	5.0	10.269602	0.000019			L7185c115
3d^6(^5D)4s4p	y ^5F°	1	3.0	10.28573	0.00004			L7185c115
3d^7(^2F)4p	w ^3G°	3	7.0	10.3044045	0.0000009		87	L9429c117
3d^7(^2F)4p	w ^3G°	4	9.0	10.3401165	0.0000009		84	L9429c117
3d^7(^2F)4p	w ^3F°	3	7.0	10.397663	0.000011		86	L9429c117
3d^7(^2F)4p	w ^3G°	5	11.0	10.3995253	0.0000024		96	L9429c117
3d^7(^4F)5s	e ^5F	5	11.0	10.41643089	0.00000025		100	L9429
3d^7(^2F)4p	w ^3F°	4	9.0	10.4321071	0.0000010		78	L9429c117
3d^7(^2F)4p	v ^3D°	3	7.0	10.4415404	0.0000019		89	L9429c117
3d^7(^2F)4p	v ^3D°	2	5.0	10.4635935	0.0000011		89	L9429c117
3d^7(^2F)4p	v ^3D°	1	3.0	10.4666902	0.0000019		95	L9429c117
3d^7(^4F)5s	e ^5F	4	9.0	10.48743503	0.00000025	1.32	86	L9429,L7185
3d^6(^5D)4s4p	y ^5P°	3	7.0	10.544089	0.000017			L7185c115
3d^7(^4F)5s	e ^5F	3	7.0	10.55944220	0.00000025	1.29	93	L9429,L7185
3d^7(^4F)5s	e ^3F	4	9.0	10.59837869	0.00000025	1.26	86	L9429,L7185
3d^7(^4F)5s	e ^5F	2	5.0	10.61257253	0.00000025	1.00	97	L9429,L7185
3d^6(^5D)4s4p	y ^5P°	2	5.0	10.626971	0.000022			L7185c115
3d^7(^4F)5s	e ^5F	1	3.0	10.6473006	0.0000005		100	L9429
3d^6(^5D)4s4p	y ^5P°	1	3.0	10.679230	0.000022			L7185c115
3d^7(^4F)5s	e ^3F	3	7.0	10.70562701	0.00000025	1.09	93	L9429,L7185
3d^7(^4F)5s	e ^3F	2	5.0	10.7792048	0.0000004	0.68	97	L9429,L7185
3d^6(^5D)4s4p	u ^3D°	3	7.0	10.784289	0.000021			L7185c115
3d^6(^5D)4s4p	v ^3F°	4	9.0	10.80056	0.00003			L7185c115
3d^6(^5D)4s4p	u ^3D°	2	5.0	10.847384	0.000020			L7185c115
3d^7(^2F)4p	x ^1F°	3	7.0	10.865099?	0.000010	1.00		L4687c116,L9429,L7185
3d^6(^5D)4s4p	u ^3D°	1	3.0	10.89170	0.00004			L7185c115
3d^6(^5D)4s4p	v ^3F°	3	7.0	10.89773	0.00003			L7185c115
3d^6(^5D)4s4p	v ^3F°	2	5.0	10.96239	0.00004			L7185c115
3d^7(^4F)4d	f ^5F	5	11.0	11.15008073	0.00000025		86	L9429
3d^7(^4F)4d	f ^5F	4	9.0	11.18327092	0.00000012		69	L9429
3d^7(^4F)4d	e ^5G	6	13.0	11.19611730	0.00000012		93	L9429
3d^7(^4F)4d	e ^5P	3	7.0	11.2161796	0.0000004		50	L9429
3d^7(^4F)4d	e ^5H	7	15.0	11.24138616	0.00000025		100	L9429
3d^7(^4F)4d	e ^5G	5	11.0	11.24505237	0.00000012		49	L9429
3d^7(^4F)4d	f ^5F	3	7.0	11.25197094	0.00000025		45	L9429
3d^7(^4F)4d	f ^5F	2	5.0	11.2785437	0.0000004		57	L9429
3d^7(^4F)4d	e ^5H	6	13.0	11.27952940	0.00000012		50	L9429
3d^7(^4F)4d	e ^5D	4	9.0	11.28869072	0.00000012		52	L9429
3d^7(^4F)4d	e ^3G	5	11.0	11.32309646	0.00000012		56	L9429
3d^7(^4F)4d	e ^5G	4	9.0	11.32631360	0.00000012		27	L9429
3d^7(^4F)4d	f ^5F	1	3.0	11.3270714	0.0000005		85	L9429
3d^7(^4F)4d	e ^3D	3	7.0	11.33320886	0.00000012		56	L9429
3d^7(^4F)4d	e ^5P	2	5.0	11.33522720	0.00000025		62	L9429
3d^7(^4F)4d	e ^3H	6	13.0	11.35986063	0.00000012		52	L9429
3d^7(^4F)4d	e ^5H	5	11.0	11.36271127	0.00000025		74	L9429
3d^7(^4F)4d	e ^5G	3	7.0	11.36530142	0.00000025		50	L9429
3d^7(^4F)4d	e ^3G	4	9.0	11.39640435	0.00000012		63	L9429
3d^7(^4F)4d	e ^5G	2	5.0	11.3977420	0.0000004		72	L9429
3d^7(^4F)4d	e ^5P	1	3.0	11.3981257	0.0000005		59	L9429
3d^7(^4F)4d	e ^5D	3	7.0	11.40138467	0.00000025		57	L9429
3d^7(^4F)4d	e ^3D	2	5.0	11.41211476	0.00000025		52	L9429
3d^7(^4F)4d	e ^5H	4	9.0	11.42150371	0.00000025		83	L9429
3d^7(^4F)4d	e ^5D	0	1.0	11.4419450	0.0000005		99	L9429
3d^7(^4F)4d	e ^5D	2	5.0	11.44589487	0.00000025		57	L9429
3d^7(^4F)4d	e ^3H	5	11.0	11.45107890	0.00000025		74	L9429
3d^7(^4F)4d	e ^5D	1	3.0	11.4565367	0.0000005		50	L9429
3d^7(^4F)4d	e ^5H	3	7.0	11.45688372	0.00000025		70	L9429
3d^7(^4F)4d	e ^3G	3	7.0	11.47101544	0.00000025		72	L9429
3d^7(^4F)4d	e ^3D	1	3.0	11.4858770	0.0000004		87	L9429
3d^7(^4F)4d	e ^3H	4	9.0	11.51681991	0.00000025		88	L9429
3d^7(^4F)4d	e ^3P	2	5.0	11.61464406	0.00000025		87	L9429
3d^7(^4F)4d	f ^3F	4	9.0	11.62212849	0.00000012		89	L9429
3d^7(^4F)4d	f ^3F	3	7.0	11.70021337	0.00000025		89	L9429
3d^7(^4F)4d	e ^3P	1	3.0	11.7047943	0.0000004		93	L9429
3d^7(^4F)4d	e ^3P	0	1.0	11.7438968	0.0000009		96	L9429
3d^7(^4F)4d	f ^3F	2	5.0	11.7467215	0.0000004		92	L9429
3d^7(^4F)5p	^5D°	4	9.0	11.7829815	0.0000006		50	L9429
3d^7(^4F)5p	^5F°	5	11.0	11.83504147	0.00000025		91	L9429
3d^7(^4F)5p	^5D°	3	7.0	11.8632252	0.0000010		44	L9429
3d^7(^4F)5p	^5F°	4	9.0	11.8995792	0.0000004		75	L9429
3d^7(^4F)5p	^5G°	6	13.0	11.90232621	0.00000025		97	L9429
3d^7(^4F)5p	^5D°	2	5.0	11.9280041	0.0000019		39	L9429
3d^7(^4F)5p	^3G°	5	11.0	11.93181697	0.00000025		54	L9429
3d^7(^4F)5p	^5F°	3	7.0	11.9639920	0.0000006		78	L9429
3d^7(^4F)5p	^5G°	4	9.0	12.01187555	0.00000025		55	L9429
3d^7(^4F)5p	^5F°	2	5.0	12.0129488	0.0000019		86	L9429
3d^7(^4F)5p	^5G°	5	11.0	12.01929228	0.00000025		50	L9429
3d^7(^4F)5p	^3F°	4	9.0	12.03425891	0.00000025		76	L9429
3d^7(^4F)5p	^5F°	1	3.0	12.0455285	0.0000025		95	L9429
3d^7(^4F)5p	^5G°	3	7.0	12.0680869	0.0000004		78	L9429
3d^7(^4F)5p	^3D°	3	7.0	12.0880165	0.0000004		62	L9429
3d^7(^4F)5p	^5G°	2	5.0	12.1043831	0.0000012		91	L9429
3d^7(^4F)5p	^3G°	4	9.0	12.1138831	0.0000004		68	L9429
3d^7(^4F)5p	^3F°	3	7.0	12.1464464	0.0000010		32	L9429
3d^7(^4F)5p	^3G°	3	7.0	12.1849891	0.0000014		67	L9429
3d^7(^4F)5p	^3F°	2	5.0	12.1861143	0.0000011		55	L9429
3d^7(^4F)5p	^3D°	2	5.0	12.2308572	0.0000007		58	L9429
3d^7(^4P)5s	^5P	3	7.0	12.27722876	0.00000025		100	L9429
3d^7(^4P)5s	^5P	2	5.0	12.3035919	0.0000004		96	L9429
3d^7(^4P)5s	^5P	1	3.0	12.3429444	0.0000005		96	L9429
3d^7(^4P)5s	^3P	2	5.0	12.4395071	0.0000004		98	L9429
3d^7(^4P)5s	^3P	1	3.0	12.4723623	0.0000005		93	L9429
3d^7(^4P)5s	^3P	0	1.0	12.508368	0.000004		97	L9429
3d^7(^2G)5s	f ^3G	5	11.0	12.5513674	0.0000004		98	L9429
3d^7(^2G)5s	f ^3G	4	9.0	12.57833009	0.00000025		76	L9429
3d^7(^2G)5s	f ^3G	3	7.0	12.6489131	0.0000004		100	L9429
3d^7(^2G)5s	e ^1G	4	9.0	12.6924620	0.0000004		76	L9429
3d^7(^2P)5s	^3P	2	5.0	12.9455164	0.0000005		89	L9429
3d^7(^4P)4d	^5P	1	3.0	12.9671590	0.0000010		99	L9429
3d^7(^4P)4d	^5P	2	5.0	12.9782472	0.0000010		98	L9429
3d^7(^2P)5s	^3P	1	3.0	12.9784750	0.0000016		65	L9429
3d^7(^4P)4d	^5P	3	7.0	12.9979794	0.0000025		96	L9429
3d^7(^4P)4d	^5F	5	11.0	13.0565447	0.0000004		99	L9429
3d^7(^4P)4d	^5F	4	9.0	13.06732922	0.00000025		95	L9429
3d^7(^2P)5s	^1P	1	3.0	13.0717076	0.0000007		66	L9429
3d^7(^4P)4d	^5F	3	7.0	13.0808760	0.0000004		92	L9429
3d^64s^2	^1G1	4	9.0	13.0916291	0.0000004		66	L9429
3d^7(^4P)4d	^5F	2	5.0	13.0958499	0.0000006		92	L9429
3d^7(^4P)4d	^5F	1	3.0	13.1100594	0.0000006		93	L9429
3d^7(^4P)4d	^3F	4	9.0	13.16983440	0.00000025		73	L9429
3d^7(^4P)4d	^3F	3	7.0	13.1815467	0.0000004		71	L9429
3d^7(^4P)4d	^5D	4	9.0	13.19549739	0.00000025		76	L9429
3d^7(^4P)4d	^5D	0	1.0	13.198638	0.000003		84	L9429
3d^7(^4P)4d	^3F	2	5.0	13.204580	0.000003		42	L9429
3d^7(^4P)4d	^5D	1	3.0	13.2063804	0.0000005		84	L9429
3d^7(^4P)4d	^5D	3	7.0	13.2150087	0.0000005		74	L9429
3d^7(^4P)4d	^5D	2	5.0	13.2225659	0.0000006		47	L9429
3d^7(^2H)5s	^3H	6	13.0	13.2545436	0.0000004		100	L9429
3d^7(^4P)4d	^3P	0	1.0	13.2557691	0.0000005		81	L9429
3d^7(^4P)4d	^3P	2	5.0	13.2561703	0.0000004		52	L9429
3d^7(^4P)4d	^3D	3	7.0	13.2587471	0.0000005		47	L9429
3d^7(^2H)5s	^3H	5	11.0	13.2806925	0.0000004		79	L9429
3d^7(^2D2)5s	^3D	3	7.0	13.2855115	0.0000012		51	L9429
3d^7(^4P)4d	^3D	1	3.0	13.2941605	0.0000005		77	L9429
3d^7(^4P)4d	^3D	2	5.0	13.3170778	0.0000005		31	L9429
3d^7(^2G)4d	^3D	3	7.0	13.32224929	0.00000025		31	L9429
3d^7(^2G)4d	^3I	6	13.0	13.32499604	0.00000025		66	L9429
3d^7(^2D2)5s	^3D	2	5.0	13.3327167	0.0000010		37	L9429
3d^7(^2G)4d	^3G	5	11.0	13.33370258	0.00000025		91	L9429
3d^7(^2H)5s	^3H	4	9.0	13.3437547	0.0000004		97	L9429
3d^7(^2G)4d	^3H	5	11.0	13.34645882	0.00000025		35	L9429
3d^7(^2G)4d	^1F	3	7.0	13.34960876	0.00000025		80	L9429
3d^7(^2G)4d	^3H	6	13.0	13.3535099	0.0000005		85	L9429
3d^7(^2G)4d	^3D	2	5.0	13.3548015	0.0000006		40	L9429
3d^7(^2G)4d	^3G	4	9.0	13.36428415	0.00000025		84	L9429
3d^7(^2H)5s	^1H	5	11.0	13.39292190	0.00000025		70	L9429
3d^7(^2G)4d	^3I	5	11.0	13.41721362	0.00000012		72	L9429
3d^7(^2G)4d	^3G	3	7.0	13.4235319	0.0000005		89	L9429
3d^7(^2G)4d	^1I	6	13.0	13.4333769	0.0000019		58	L9429
3d^7(^2G)4d	^3H	4	9.0	13.43850121	0.00000012		57	L9429
3d^7(^4F)6s	^5F	5	11.0	13.4491073	0.0000004		100	L9429
3d^7(^2G)4d	^3F	4	9.0	13.44920080	0.00000025		46	L9429
3d^7(^2D2)5s	^3D	1	3.0	13.4523924	0.0000019		70	L9429
3d^7(^2G)4d	^1H	5	11.0	13.46470540	0.00000025		55	L9429
3d^7(^2D2)5s	^1D	2	5.0	13.4808728	0.0000005		45	L9429
3d^7(^4F)6s	^3F	4	9.0	13.4919431	0.0000004		54	L9429
3d^7(^2G)4d	^3F	3	7.0	13.49320850	0.00000012		78	L9429
3d^7(^2G)4d	^1D	2	5.0	13.50344129	0.00000025		40	L9429
3d^7(^2G)4d	^3F	2	5.0	13.5443376	0.0000004		51	L9429
3d^7(^2G)4d	^1G	4	9.0	13.55297099	0.00000025		81	L9429
3d^7(^4F)6s	^5F	4	9.0	13.5690876	0.0000004		55	L9429
3d^7(^4F)6s	^5F	3	7.0	13.5797697	0.0000006		74	L9429
3d^7(^4F_9/2)4f	^2[^13/_2]°	6	13.0	13.6393135	0.0000009		100	L9429
3d^7(^4F)6s	^5F	2	5.0	13.6411044	0.0000006		91	L9429
3d^7(^4F_9/2)4f	^2[^11/_2]°	6	13.0	13.64696651	0.00000025		100	L9429
3d^7(^4F_9/2)4f	^2[^9/_2]°	5	11.0	13.64787804	0.00000025		67	L9429
3d^7(^4F_9/2)4f	^2[^11/_2]°	5	11.0	13.64992329	0.00000025		67	L9429
3d^7(^4F_9/2)4f	^2[^13/_2]°	7	15.0	13.65022110	0.00000025		100	L9429
3d^7(^4F_9/2)4f	^2[^9/_2]°	4	9.0	13.65058400	0.00000025		72	L9429
3d^7(^4F_9/2)4f	^2[^7/_2]°	4	9.0	13.6543706	0.0000004		72	L9429
3d^7(^4F_9/2)4f	^2[^7/_2]°	3	7.0	13.6544001	0.0000005		80	L9429
3d^7(^4F_9/2)4f	^2[^15/_2]°	7	15.0	13.65661905	0.00000025		100	L9429
