Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
3d4s(^3D)7s	°	^3/_2 or ^5/_2	6.0	6.0196656	0.0000016			
3d4s(^3D)7s	°	^3/_2 or ^5/_2	6.0	6.0208719	0.0000016			
3d4s(^3D)7s	°	^3/_2 or ^5/_2	6.0	6.0210978	0.0000012			
3d4s(^3D)7s	°	^3/_2 or ^5/_2	6.0	6.0234178	0.0000015			
3d4s(^3D)7s	°	^3/_2 or ^5/_2	6.0	6.0253918	0.0000015			
3d4s(^3D)7s	^4P	^1/_2	2.0	6.054160	0.000004	2.64		
3d4s(^3D)7s	°	^3/_2 or ^5/_2	6.0	6.0566381	0.0000019			
3d4s(^3D)7s	^4P	^3/_2	4.0	6.059049	0.000003	1.73		
3d4s(^3D)7s	°	^3/_2 or ^5/_2	6.0	6.0632393	0.0000015			
3d4s(^3D)7s	^4P	^5/_2	6.0	6.065377	0.000004	1.59		
3d4s(^3D)7s	°	^5/_2	6.0	6.0680144	0.0000016			
3d4s(^3D)7s	°	^3/_2 or ^5/_2	6.0	6.0975740	0.0000015			
3d4s(^3D)7s	°	^3/_2 or ^5/_2	6.0	6.1785502	0.0000017			
3d4s(^3D)7s	°	^3/_2 or ^5/_2	6.0	6.1843002	0.0000021			
3d4s(^3D)7s	°	^3/_2 or ^5/_2	6.0	6.1915600	0.0000017			
3d4s(^3D)7s	°	^3/_2 or ^5/_2	6.0	6.1928049	0.0000019			
3d4s(^3D)7s	°	^3/_2 or ^5/_2	6.0	6.1967361	0.0000016			
3d4s(^3D)7s	°	^3/_2 or ^5/_2	6.0	6.1986214	0.0000016			
3d4s(^3D)7s	°	^3/_2 or ^5/_2	6.0	6.2003934	0.0000015			
3d4s(^3D)7s	°	^3/_2 or ^5/_2	6.0	6.2045083	0.0000020			
3d4s(^3D)7s	°	^3/_2 or ^5/_2	6.0	6.2078842	0.0000016			
3d4s(^3D)7s	°	^3/_2 or ^5/_2	6.0	6.2774183	0.0000019			
3d4s(^3D)7s	°	^3/_2 or ^5/_2	6.0	6.2950043	0.0000021			
3d4s(^3D)7s	°	^3/_2 or ^5/_2	6.0	6.2969236	0.0000019			
3d4s(^3D)7s	°	^3/_2 or ^5/_2	6.0	6.3037279	0.0000016			
3d4s(^3D)7s	°	^3/_2 or ^5/_2	6.0	6.3040522	0.0000016			
3d4s(^3D)7s	°	^3/_2 or ^5/_2	6.0	6.3112822	0.0000016			
3d4s(^3D)7s	°	^3/_2 or ^5/_2	6.0	6.3180412	0.0000016			
3d4s(^3D)7s	°	^3/_2	4.0	6.3193206	0.0000017			
3d4s(^3D)7s	°	^3/_2 or ^5/_2	6.0	6.3213211	0.0000017			
3d4s(^3D)7s	°	^3/_2 or ^5/_2	6.0	6.3218669	0.0000022			
3d4s(^1D)7p	^2P°	^3/_2	4.0	6.3369080	0.0000016			
3d4s(^1D)7p	°	^3/_2	4.0	6.3447938	0.0000021			
3d4s(^1D)7p	°	^3/_2 or ^5/_2	6.0	6.3479663	0.0000016			
3d4s(^1D)7p	°	^3/_2 or ^5/_2	6.0	6.3487950	0.0000017			
3d4s(^1D)7p	°	^3/_2 or ^5/_2	6.0	6.3523444	0.0000016			
3d4s(^1D)7p	°	^3/_2 or ^5/_2	6.0	6.3544250	0.0000020			
3d4s(^1D)7p	°	^3/_2 or ^5/_2	6.0	6.3553332	0.0000017			
3d4s(^1D)7p	°	^3/_2 or ^5/_2	6.0	6.3624002	0.0000017			
3d4s(^1D)7p	°	^3/_2 or ^5/_2	6.0	6.3636326	0.0000020			
3d4s(^1D)7p	°	^3/_2 or ^5/_2	6.0	6.3658266	0.0000020			
3d4s(^1D)7p	°	^3/_2 or ^5/_2	6.0	6.3893502	0.0000017			
3d4s(^1D)7p	°	^3/_2 or ^5/_2	6.0	6.3901529	0.0000017			
3d4s(^1D)7p	°	^3/_2 or ^5/_2	6.0	6.3931061	0.0000017			
3d4s(^1D)7p	°	^3/_2 or ^5/_2	6.0	6.3953367	0.0000017			
3d4s(^1D)7p	°	^3/_2 or ^5/_2	6.0	6.3959096	0.0000019			
3d4s(^1D)7p	°	^3/_2 or ^5/_2	6.0	6.3988547	0.0000017			
3d4s(^1D)7p	°	^3/_2 or ^5/_2	6.0	6.4027808	0.0000016			
3d4s(^1D)7p	°	^3/_2 or ^5/_2	6.0	6.4033665	0.0000020			
3d4s(^1D)7p	°	^3/_2 or ^5/_2	6.0	6.4047024	0.0000022			
3d4s(^1D)7p	°	^3/_2 or ^5/_2	6.0	6.4049613	0.0000017			
3d4s(^1D)7p	°	^3/_2 or ^5/_2	6.0	6.4170983	0.0000019			
3d4s(^1D)7p	°	^5/_2	6.0	6.4207439	0.0000021			
3d4s(^1D)7p	°	^3/_2 or ^5/_2	6.0	6.4254774	0.0000016			
3d4s(^1D)7p	°	^3/_2 or ^5/_2	6.0	6.4311449	0.0000017			
3d4s(^1D)7p	°	^3/_2 or ^5/_2	6.0	6.4581854	0.0000017			
3d4s(^1D)7p	°	^3/_2 or ^5/_2	6.0	6.4612306	0.0000017			
3d4s(^1D)7p	°	^5/_2	6.0	6.4987417	0.0000022			
3d4s(^1D)7p	°	^3/_2 or ^5/_2	6.0	6.5005298	0.0000017			
3d4s(^1D)7p	°	^3/_2 or ^5/_2	6.0	6.5075251	0.0000020			
3d4s(^1D)7p	°	^5/_2	6.0	6.5102922	0.0000021			
3d4s(^1D)7p	°	^5/_2	6.0	6.5207655	0.0000020			
3d4s(^1D)7p	°	^3/_2 or ^5/_2	6.0	6.5339943	0.0000017			
3d4s(^1D)7p	°	^3/_2 or ^5/_2	6.0	6.5398793	0.0000017			
3d4s(^1D)7p	°	^3/_2 or ^5/_2	6.0	6.5444567	0.0000017			
3d4s(^1D)7p	°	^3/_2 or ^5/_2	6.0	6.5474059	0.0000020			
3d4s(^1D)7p	°	^3/_2 or ^5/_2	6.0	6.5533394	0.0000017			
