Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
3p^63d^8(^3F_4)6f	^2[3]°	^7/_2	8.0	16.645232			97	
3p^63d^8(^3F_4)6f	^2[2]°	^3/_2	4.0	16.645460			87	
3p^63d^8(^3F_4)6f	^2[2]°	^5/_2	6.0	16.645629			91	
3p^63d^8(^3F_4)6f	^2[4]°	^7/_2	8.0	16.646375			97	
3p^63d^8(^3F_4)6f	^2[6]°	^13/_2	14.0	16.647011			100	
3p^63d^8(^3F_4)6f	^2[4]°	^9/_2	10.0	16.647555			100	
3p^63d^8(^3F_4)6f	^2[6]°	^11/_2	12.0	16.647931			99	
3p^63d^8(^3F_4)6f	^2[5]°	^11/_2	12.0	16.648804			99	
3p^63d^7(^2F)4s4p(^3P°)	^4D°	^1/_2	2.0	16.649064				
3p^63d^8(^3F_4)6f	^2[5]°	^9/_2	10.0	16.649389			100	
3p^63d^8(^3F_4)6f	^2[3]°	^5/_2	6.0	16.650457			91	
3p^63d^8(^3F_4)6g	^2[0]	^1/_2	2.0	16.653572			100	
3p^63d^8(^3F_4)6g	^2[1]	^1/_2	2.0	16.653725			100	
3p^63d^8(^3F_4)6g	^2[1]	^3/_2	4.0	16.653726			100	
3p^63d^8(^3F_4)6g	^2[2]	^5/_2	6.0	16.654036			100	
3p^63d^8(^3F_4)6g	^2[2]	^3/_2	4.0	16.654039			100	
3p^63d^8(^3F_4)6g	^2[8]	^15/_2	16.0	16.654187			100	
3p^63d^8(^3F_4)6g	^2[8]	^17/_2	18.0	16.654195			100	
3p^63d^8(^3F_4)6g	^2[3]	^7/_2	8.0	16.654490			100	
3p^63d^8(^3F_4)6g	^2[3]	^5/_2	6.0	16.654497			100	
3p^63d^8(^3F_4)6g	^2[4]	^9/_2	10.0	16.655018			100	
3p^63d^8(^3F_4)6g	^2[4]	^7/_2	8.0	16.655030			100	
3p^63d^8(^3F_4)6g	^2[7]	^13/_2	14.0	16.655214			100	
3p^63d^8(^3F_4)6g	^2[7]	^15/_2	16.0	16.655219			100	
3p^63d^8(^3F_4)6g	^2[5]	^11/_2	12.0	16.655476			100	
3p^63d^8(^3F_4)6g	^2[5]	^9/_2	10.0	16.655478			100	
3p^63d^8(^3F_4)6g	^2[6]	^11/_2	12.0	16.655619			100	
3p^63d^8(^3F_4)6g	^2[6]	^13/_2	14.0	16.655623			100	
3p^63d^8(^3F_4)6h	^2[1]°	^1/_2	2.0	16.655642				
3p^63d^8(^3F_4)6h	^2[1]°	^3/_2	4.0	16.655642				
3p^63d^8(^3F_4)6h	^2[2]°	^3/_2	4.0	16.655833				
3p^63d^8(^3F_4)6h	^2[2]°	^5/_2	6.0	16.655833				
3p^63d^8(^3F_4)6h	^2[9]°	^17/_2	18.0	16.656001				
3p^63d^8(^3F_4)6h	^2[9]°	^19/_2	20.0	16.656001				
3p^63d^8(^3F_4)6h	^2[3]°	^5/_2	6.0	16.656089				
3p^63d^8(^3F_4)6h	^2[3]°	^7/_2	8.0	16.656089				
3p^63d^8(^3F_4)6h	^2[4]°	^7/_2	8.0	16.656371				
3p^63d^8(^3F_4)6h	^2[4]°	^9/_2	10.0	16.656371				
3p^63d^8(^3F_4)6h	^2[8]°	^15/_2	16.0	16.656573				
3p^63d^8(^3F_4)6h	^2[8]°	^17/_2	18.0	16.656573				
3p^63d^8(^3F_4)6h	^2[5]°	^9/_2	10.0	16.656641				
3p^63d^8(^3F_4)6h	^2[5]°	^11/_2	12.0	16.656641				
3p^63d^8(^3F_4)6h	^2[6]°	^11/_2	12.0	16.656818				
3p^63d^8(^3F_4)6h	^2[6]°	^13/_2	14.0	16.656818				
3p^63d^8(^3F_4)6h	^2[7]°	^13/_2	14.0	16.656823				
3p^63d^8(^3F_4)6h	^2[7]°	^15/_2	16.0	16.656823				
3p^63d^7(^2G)4s4p(^1P°)	^2G°	^7/_2	8.0	16.661098				
3p^63d^8(^3F)7d	^4D	^7/_2	8.0	16.679252				
3p^63d^8(^3F)7d	^4P	^5/_2	6.0	16.680756				
3p^63d^8(^3F)7d	^4H	^13/_2	14.0	16.686174				
3p^63d^8(^3F)7d	^4H	^11/_2	12.0	16.687954				
3p^63d^8(^3F)7d	^4F	^9/_2	10.0	16.689187				
3p^63d^8(^3F)7d	^4G	^11/_2	12.0	16.690077				
3p^63d^8(^3F)7d	^4F	^7/_2	8.0	16.693492				
3p^63d^8(^3F)7d	^4G	^9/_2	10.0	16.695539				
3p^63d^8(^3F)7d	^4P	^3/_2	4.0	16.696961				
3p^63d^7(^2F)4s4p(^3P°)	^2D°	^5/_2	6.0	16.710980				
