Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
2s^22p^5(^2P°_1/2)8s	^2[^3/_2]°	1	3.0	46.330	0.009			
2s^22p^5(^2P°_1/2)7f	^2[^7/_2]	3,4	16.0	46.34378	0.00006			
2s^22p^5(^2P°_1/2)7f	^2[^5/_2]	2,3	12.0	46.34382	0.00006			
2s^22p^5(^2P°_1/2)7g	^2[^7/_2]°	3,4	16.0	46.34485	0.00006			
2s^22p^5(^2P°_1/2)7g	^2[^9/_2]°	4,5	20.0	46.34485	0.00006			
2s^22p^5(^2P°_3/2)9s	^2[^3/_2]°	1	3.0	46.426	0.009			
2s^22p^5(^2P°_3/2)8d	^2[^3/_2]°	1	3.0	46.426	0.009			
2s^22p^5(^2P°_3/2)8f	^2[^3/_2]	1,2	8.0	46.43393	0.00006			
2s^22p^5(^2P°_3/2)8f	^2[^9/_2]	4,5	20.0	46.43460	0.00006			
2s^22p^5(^2P°_3/2)8f	^2[^7/_2]	3,4	16.0	46.43606	0.00006			
2s^22p^5(^2P°_3/2)9d	^2[^3/_2]°	1	3.0	46.601	0.009			
2s^22p^5(^2P°_1/2)8d	^2[^3/_2]°	1	3.0	46.601	0.009			
2s^22p^5(^2P°_3/2)10s	^2[^3/_2]°	1	3.0	46.601	0.009			
2s^22p^5(^2P°_1/2)9s	^2[^3/_2]°	1	3.0	46.601	0.009			
2s^22p^5(^2P°_1/2)8f	^2[^5/_2]	2,3	12.0	46.60442	0.00006			
2s^22p^5(^2P°_1/2)8f	^2[^7/_2]	3,4	16.0	46.60442	0.00006			
2s^22p^5(^2P°_3/2)10d	^2[^3/_2]°	1	3.0	46.733	0.009			
2s^22p^5(^2P°_3/2)11s	^2[^3/_2]°	1	3.0	46.733	0.009			
2s^22p^5(^2P°_1/2)10s	^2[^3/_2]°	1	3.0	46.772	0.009			
2s^22p^5(^2P°_1/2)9d	^2[^3/_2]°	1	3.0	46.772	0.009			
2s^22p^5(^2P°_3/2)11d	^2[^3/_2]°	1	3.0	46.829	0.009			
2s^22p^5(^2P°_3/2)12s	^2[^3/_2]°	1	3.0	46.829	0.009			
2s^22p^5(^2P°_3/2)13s	^2[^3/_2]°	1	3.0	46.903	0.009			
2s^22p^5(^2P°_1/2)10d	^2[^3/_2]°	1	3.0	46.903	0.009			
2s^22p^5(^2P°_1/2)11s	^2[^3/_2]°	1	3.0	46.903	0.009			
2s^22p^5(^2P°_3/2)12d	^2[^3/_2]°	1	3.0	46.903	0.009			
2s^22p^5(^2P°_1/2)11d	^2[^3/_2]°	1	3.0	46.997	0.009			
2s^22p^5(^2P°_1/2)12s	^2[^3/_2]°	1	3.0	46.997	0.009			
2s^22p^5(^2P°_1/2)13s	^2[^3/_2]°	1	3.0	47.072	0.009			
2s^22p^5(^2P°_1/2)12d	^2[^3/_2]°	1	3.0	47.072	0.009			
2s^22p^5(^2P°_1/2)13d	^2[^3/_2]°	1	3.0	47.131	0.009			
2s^22p^5(^2P°_1/2)14s	^2[^3/_2]°	1	3.0	47.131	0.009			
