Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
4f^5(^6F°)5d6s^2	^7D°	5	11.0	3.748494		1.55	68	
4f^5(^6F°)5d6s^2	^7G°	1	3.0	3.749091		-0.14		
4f^5(^6F°)5d6s^2	°	3	7.0	3.750718		0.93		
4f^5(^6F°)5d6s^2	°	6	13.0	3.751316		0.96		
4f^5(^6F°)5d6s^2	°	7	15.0	3.754003		1.01		
4f^5(^6F°)5d6s^2	°	5	11.0	3.754787		1.33		
4f^5(^6F°)5d6s^2	°	6	13.0	3.758242		1.215		
4f^5(^6F°)5d6s^2	°	3	7.0	3.759418		1.37		
4f^5(^6H°)5d6s^2	^5H°	7	15.0	3.760537		1.275	47	
4f^5(^6H°)5d6s^2	°	5	11.0	3.760732		1.33		
4f^5(^6H°)5d6s^2	°	4	9.0	3.761364		1.35		
4f^5(^6H°)5d6s^2	°	2	5.0	3.769082		1.96		
4f^5(^6H°)5d6s^2	°	1	3.0	3.770669		1.27		
4f^5(^6H°)5d6s^2	°	5	11.0	3.771203		1.58		
4f^5(^6H°)5d6s^2	°	2	5.0	3.773459		0.84		
4f^5(^6H°)5d6s^2	°	3	7.0	3.778588		0.685		
4f^5(^6H°)5d6s^2	°	2	5.0	3.786146		1.42		
4f^5(^6H°)5d6s^2	°	3	7.0	3.788849		0.585		
4f^5(^6H°)5d6s^2	°	6	13.0	3.788962		1.45		
4f^5(^6H°)5d6s^2	°	5	11.0	3.788967		1.48		
4f^5(^6H°)5d6s^2	°	7	15.0	3.790095		1.37		
4f^5(^6H°)5d6s^2	°	6	13.0	3.792243		1.17		
4f^5(^6H°)5d6s^2	°	2	5.0	3.793445		1.57		
4f^5(^6H°)5d6s^2	^7D°?	4	9.0	3.796347		1.64		
4f^5(^6H°)5d6s^2	°	5	11.0	3.798034		1.36		
