Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
3d^9(^2D_5/2)8s	(^5/_2,^1/_2)	3	7.0	36.40900				
3d^9(^2D_5/2)8s	(^5/_2,^1/_2)	2	5.0	36.41717				
3d^84s(^4P)4p	^3P°	1	3.0	36.4200			49	
3d^9(^2D_5/2)7d	^2[^11/_2]	1	3.0	36.42266				
3d^9(^2D_5/2)7d	^2[^9/_2]	5	11.0	36.45207				
3d^9(^2D_5/2)7d	^2[^9/_2]	4	9.0	36.45561				
3d^9(^2D_5/2)7d	^2[^3/_2]	2	5.0	36.45571				
3d^9(^2D_5/2)7d	^2[^3/_2]	1	3.0	36.45687				
3d^9(^2D_5/2)7d	^2[^5/_2]	3	7.0	36.46669				
3d^9(^2D_5/2)7d	^2[^5/_2]	2	5.0	36.47470				
3d^9(^2D_5/2)7d	^2[^7/_2]	3	7.0	36.48545				
3d^9(^2D_5/2)7d	^2[^7/_2]	4	9.0	36.48890				
3d^84s(^4P)4p	^3P°	2	5.0	36.5642			42	
3d^9(^2D_3/2)6g	^2[^5/_2]	2	5.0	36.65417				
3d^9(^2D_3/2)6g	^2[^5/_2]	3	7.0	36.65417				
3d^9(^2D_3/2)6g	^2[^11/_2]	5	11.0	36.65634				
3d^9(^2D_3/2)6g	^2[^11/_2]	6	13.0	36.65634				
3d^9(^2D_3/2)6g	^2[^7/_2]	3	7.0	36.66034				
3d^9(^2D_3/2)6g	^2[^7/_2]	4	9.0	36.66034				
3d^9(^2D_3/2)6g	^2[^9/_2]	4	9.0	36.66245				
3d^9(^2D_3/2)6g	^2[^9/_2]	5	11.0	36.66245				
3d^84s(^2D)4p	^1P°	1	3.0	36.7441			61	
3d^9(^2D_3/2)8s	(^3/_2,^1/_2)	1	3.0	36.75114				
3d^9(^2D_3/2)8s	(^3/_2,^1/_2)	2	5.0	36.75689				
3d^9(^2D_3/2)7d	^2[^7/_2]	3	7.0	36.78870				
3d^9(^2D_3/2)7d	^2[^3/_2]	1	3.0	36.80504				
3d^9(^2D_3/2)7d	^2[^3/_2]	2	5.0	36.80788				
3d^9(^2D_3/2)7d	^2[^5/_2]	3	7.0	36.81355				
3d^9(^2D_3/2)7d	^2[^5/_2]	2	5.0	36.81748				
3d^9(^2D_5/2)7f	^2[^1/_2]°	1	3.0	37.19634				
3d^9(^2D_5/2)7f	^2[^11/_2]°	6	13.0	37.20109				
3d^9(^2D_5/2)7f	^2[^11/_2]°	5	11.0	37.20131				
3d^9(^2D_5/2)7f	^2[^3/_2]°	2	5.0	37.20186				
3d^9(^2D_5/2)7f	^2[^5/_2]°	2	5.0	37.20469				
3d^9(^2D_5/2)7f	^2[^5/_2]°	3	7.0	37.20555				
3d^9(^2D_5/2)7f	^2[^7/_2]°	4	9.0	37.20742				
3d^9(^2D_5/2)7f	^2[^7/_2]°	3	7.0	37.20866				
3d^9(^2D_5/2)7f	^2[^9/_2]°	5	11.0	37.21056				
3d^9(^2D_5/2)7f	^2[^9/_2]°	4	9.0	37.21088				
3d^9(^2D_5/2)7g	^2[^3/_2]	1	3.0	37.21676				
3d^9(^2D_5/2)7g	^2[^3/_2]	2	5.0	37.21676				
3d^9(^2D_5/2)7g	^2[^13/_2]	6	13.0	37.21862				
3d^9(^2D_5/2)7g	^2[^13/_2]	7	15.0	37.21862				
3d^9(^2D_5/2)7g	^2[^5/_2]	2	5.0	37.21920				
3d^9(^2D_5/2)7g	^2[^5/_2]	3	7.0	37.21920				
3d^9(^2D_5/2)7g	^2[^7/_2]	3	7.0	37.22158				
3d^9(^2D_5/2)7g	^2[^7/_2]	4	9.0	37.22158				
3d^9(^2D_5/2)7g	^2[^11/_2]	5	11.0	37.22267				
3d^9(^2D_5/2)7g	^2[^11/_2]	6	13.0	37.22267				
3d^9(^2D_5/2)7g	^2[^9/_2]	4	9.0	37.22306				
3d^9(^2D_5/2)7g	^2[^9/_2]	5	11.0	37.22306				
3d^9(^2D_5/2)9s	(^5/_2,^1/_2)	3	7.0	37.28033				
3d^9(^2D_5/2)9s	(^5/_2,^1/_2)	2	5.0	37.28222				
3d^9(^2D_3/2)8s	(^3/_2,^1/_2)	1	3.0	37.28674				
3d^9(^2D_3/2)7f	^2[^9/_2]°	5	11.0	37.54295				
3d^9(^2D_3/2)7f	^2[^9/_2]°	4	9.0	37.54346				
3d^9(^2D_3/2)7f	^2[^5/_2]°	2	5.0	37.54576				
3d^9(^2D_3/2)7f	^2[^5/_2]°	3	7.0	37.54947				
3d^9(^2D_3/2)7f	^2[^7/_2]°	3	7.0	37.55107				
3d^9(^2D_3/2)7f	^2[^7/_2]°	4	9.0	37.55587				
3d^9(^2D_3/2)7g	^2[^5/_2]	2	5.0	37.56001				
3d^9(^2D_3/2)7g	^2[^5/_2]	3	7.0	37.56001				
3d^9(^2D_3/2)7g	^2[^11/_2]	5	11.0	37.56136				
3d^9(^2D_3/2)7g	^2[^11/_2]	6	13.0	37.56136				
3d^9(^2D_3/2)7g	^2[^7/_2]	3	7.0	37.56383				
3d^9(^2D_3/2)7g	^2[^7/_2]	4	9.0	37.56383				
3d^9(^2D_3/2)7g	^2[^9/_2]	4	9.0	37.56522				
3d^9(^2D_3/2)7g	^2[^9/_2]	5	11.0	37.56522				
3d^9(^2D2)9s	^1D	2	5.0	37.62937				
3d^84s(^2G)4p	^1F°	3	7.0	37.6706			90	
3d^9(^2D_5/2)8g	^2[^13/_2]	6	13.0	37.80620				
3d^9(^2D_5/2)8g	^2[^13/_2]	7	15.0	37.80620				
3d^9(^2D_5/2)8g	^2[^5/_2]	2	5.0	37.80659				
3d^9(^2D_5/2)8g	^2[^5/_2]	3	7.0	37.80659				
3d^9(^2D_5/2)8g	^2[^7/_2]	3	7.0	37.80808				
3d^9(^2D_5/2)8g	^2[^7/_2]	4	9.0	37.80808				
3d^9(^2D_5/2)8g	^2[^11/_2]	5	11.0	37.80881				
3d^9(^2D_5/2)8g	^2[^11/_2]	6	13.0	37.80881				
3d^9(^2D_5/2)8g	^2[^9/_2]	4	9.0	37.80899				
3d^9(^2D_5/2)8g	^2[^9/_2]	5	11.0	37.80899				
3d^9(^2D_5/2)10s	(^5/_2,^1/_2)	3	7.0	37.84625				
3d^9(^2D_5/2)10s	(^5/_2,^1/_2)	2	5.0	37.84785				
3d^9(^2D_3/2)8g	^2[^11/_2]	5	11.0	38.14859				
3d^9(^2D_3/2)8g	^2[^11/_2]	6	13.0	38.14859				
3d^9(^2D_3/2)10s	(^3/_2,^1/_2)	2	5.0	38.18974				
3d^9(^2D_5/2)11s	(^5/_2,^1/_2)	3	7.0	38.23629				
3d^9(^2D_5/2)11s	(^5/_2,^1/_2)	2	5.0	38.23732				
3d^9(^2D_3/2)11s	(^3/_2,^1/_2)	1	3.0	38.57766				
3d^9(^2D_3/2)11s	(^3/_2,^1/_2)	2	5.0	38.57886				
