Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
4f^125d6p	°	6	13.0	6.682307			93	
4f^126s6p	°	4	9.0	6.689647			65	
4f^125d6p	°	5	11.0	6.734457			77	
4f^12(^3F_3)6s6p(^3P°_1)	(3,1)°	3	7.0	6.739038				
4f^125d6p	°	4	9.0	6.747180			79	
4f^125d6p	°	5	11.0	6.760062			98	
4f^126s6p	°	3	7.0	6.761719			71	
4f^125d6p	°	4	9.0	6.767531			83	
4f^125d6p	°	8	17.0	6.774033			99	
4f^125d6p	°	3	7.0	6.779385			90	
4f^125d6p	°	6	13.0	6.783245			94	
4f^125d6p	°	7	15.0	6.817762			99	
4f^125d6p	°	3	7.0	6.836263			76	
4f^125d6p	°	6	13.0	6.838672			90	
4f^125d6p	°	5	11.0	6.839922			95	
4f^125d6p	°	6	13.0	6.878170			72	
4f^125d6p	°	6	13.0	6.912595			53	
4f^125d6p	°	7	15.0	6.913149		1.03	100	
4f^125d6p	°	4	9.0	6.922446			57	
4f^126s6p	°	6	13.0	6.939689			54	
4f^12(^3H_4)6s6p(^3P°_2)	(4,2)°	3	7.0	6.948331				
4f^12(^3H_4)6s6p(^3P°_2)	(4,2)°	5	11.0	6.951405				
4f^125d6p	°	7	15.0	6.962617			99	
4f^126s6p	°	4	9.0	6.986756			59	
4f^125d6p	°	3	7.0	6.987368			92	
4f^125d6p	°	5	11.0	7.005908			94	
4f^125d6p	°	6	13.0	7.022802			95	
4f^125d6p	°	4	9.0	7.031666			92	
4f^125d6p	°	5	11.0	7.048968			97	
4f^126s6p	°	5	11.0	7.073338			52	
4f^125d6p	°	3	7.0	7.098470			64	
4f^126s6p	°	3	7.0	7.124820			62	
4f^126s6p	°	4	9.0	7.131628			81	
4f^125d6p	°	6	13.0	7.132365			97	
4f^125d6p	°	3	7.0	7.135040			89	
4f^125d6p	°	7	15.0	7.138184			98	
4f^126s6p	°	5	11.0	7.141409			73	
4f^125d6p	°	4	9.0	7.159061			91	
4f^125d6p	°	6	13.0	7.169924			99	
4f^125d6p	°	4	9.0	7.173640			84	
4f^125d6p	°	3	7.0	7.181059			86	
4f^125d6p	°	6	13.0	7.186314			95	
4f^125d6p	°	7	15.0	7.197445			98	
4f^125d6p	°	5	11.0	7.204448			88	
4f^125d6p	°	6	13.0	7.220408			98	
4f^125d6p	°	4	9.0	7.234711			51	
4f^126s6p	°	3	7.0	7.238138			80	
4f^125d6p	°	5	11.0	7.238614			98	
4f^125d6p	°	6	13.0	7.253162			95	
4f^125d6p	°	5	11.0	7.257894			96	
4f^125d6p	°	3	7.0	7.270963			96	
4f^125d6p	°	5	11.0	7.277652			98	
4f^125d6p	°	3	7.0	7.283201			90	
4f^12(^3F_4)5d6p(^3F°_3)	(4,3)°	7	15.0	7.312449				
4f^125d6p	°	4	9.0	7.323409			88	
4f^125d6p	°	2	5.0	7.331916				
4f^125d6p	°	2	5.0	7.334526			95	
4f^125d6p	°	4	9.0	7.351926			80	
4f^125d6p	°	5	11.0	7.390382			85	
4f^125d6p	°	4	9.0	7.397311			94	
4f^125d6p	°	3	7.0	7.409709			79	
4f^125d6p	°	3	7.0	7.416205			96	
4f^125d6p	°	4	9.0	7.425381			59	
4f^125d6p	°	4	9.0	7.439662			73	
4f^125d6p	°	3	7.0	7.453479			82	
4f^125d6p	°	5	11.0	7.470716			79	
4f^12(^3H_5)5d6p(^3D°_1)	(5,1)°	6	13.0	7.471659				
4f^125d6p	°	4	9.0	7.473610			86	
4f^125d6p	°	7	15.0	7.479434			100	
4f^12(^3H_6)5d6p(^1F°_3)	(6,3)°	8	17.0	7.488236			71	
4f^125d6p	°	6	13.0	7.490949			99	
4f^125d6p	°	3	7.0	7.501444				
4f^125d6p	°	7	15.0	7.505950			99	
4f^125d6p	°	4	9.0	7.505974			75	
4f^125d6p	°	3	7.0	7.510079			92	
4f^125d6p	°	6	13.0	7.520718			99	
4f^126s6p	°	4	9.0	7.531471			66	
4f^125d6p	°	6	13.0	7.542258			98	
4f^125d6p	°	5	11.0	7.552026			91	
4f^125d6p	°	4	9.0	7.577227			75	
4f^125d6p	°	7	15.0	7.579582			98	
4f^126s6p	°	5	11.0	7.580634			79	
4f^125d6p	°	4	9.0	7.589455			84	
4f^125d6p	°	6	13.0	7.592918			100	
4f^125d6p	°	2	5.0	7.599635			88	
4f^126s6p	°	3	7.0	7.600345			57	
4f^12(^3F_4)5d6p(^3F°_4)	(4,4)°	6	13.0	7.601005				
4f^125d6p	°	5	11.0	7.607241			92	
4f^125d6p	°	4	9.0	7.618724			97	
4f^125d6p	°	3	7.0	7.637525			86	
4f^125d6p	°	5	11.0	7.643725			88	
4f^125d6p	°	6	13.0	7.650254			97	
4f^125d6p	°	5	11.0	7.655510			96	
4f^125d6p	°	4	9.0	7.661064			86	
4f^125d6p	°	5	11.0	7.677635			97	
4f^125d6p	°	6	13.0	7.677739			98	
4f^125d6p	°	4	9.0	7.700485			85	
4f^125d6p	°	7	15.0	7.701043			99	
4f^125d6p	°	7	15.0	7.722450			99	
4f^125d6p	°	5	11.0	7.726616			97	
4f^125d6p	°	4	9.0	7.730271			87	
4f^13(^2F°_5/2)7s_1/2	(^5/_2,^1/_2)°	2	5.0	7.740272				
4f^125d6p	°	3	7.0	7.741534			84	
4f^13(^2F°_5/2)7s_1/2	(^5/_2,^1/_2)°	3	7.0	7.753755				
4f^125d6p	°	5	11.0	7.755284			98	
4f^125d6p	°	3	7.0	7.778712			85	
4f^125d6p	°	4	9.0	7.785801			94	
4f^125d6p	°	4	9.0	7.793008			85	
4f^125d6p	°	3	7.0	7.836616			82	
4f^125d6p	°	5	11.0	7.877104			97	
4f^125d6p	°	5	11.0	7.886082			94	
4f^125d6p	°	6	13.0	7.898873			94	
4f^125d6p	°	5	11.0	7.908616				
4f^125d6p	°	3	7.0	7.937294			88	
4f^125d6p	°	3	7.0	8.062819			97	
4f^125d6p	°	6	13.0	8.113149			96	
4f^125d6p	°	4	9.0	8.122522			97	
4f^125d6p	°	3	7.0	8.134957			91	
4f^125d6p	°	7	15.0	8.277717			98	
