Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
4f^13(^2F°_7/2)6p^2(^3P_1)	(^7/_2,1)°	^7/_2	8.0	5.3378348		1.055	98	
4f^13(^2F°_7/2)6p^2(^3P_1)	(^7/_2,1)°	^5/_2	6.0	5.338291				
4f^13(^2F°_7/2)5d6p(^1D°_2)		^7/_2	8.0	5.343495			30 | (^7/_2,2)	
4f^125d6s6p	°	^5/_2	6.0	5.3454108		1.114		
4f^125d6s6p	°	^9/_2	10.0	5.345631				
4f^125d6s6p	°	^3/_2	4.0	5.351224				
4f^125d6s6p	°	^11/_2	12.0	5.3544231		1.196		
4f^13(^2F°_7/2)5d6p(^3F°_3)		^11/_2	12.0	5.3557266			49 | (^7/_2,3)	
4f^13(^2F°_7/2)5d6p(^3D°_2)	(^7/_2,2)	^3/_2	4.0	5.358825		1.20	60	
4f^125d6s6p	°	^3/_2	4.0	5.359924		0.99		
4f^125d6s6p	°	^5/_2	6.0	5.361449				
4f^125d6s6p	°	^13/_2	14.0	5.3671175		1.175		
4f^125d6s6p	°	^9/_2	10.0	5.367554				
4f^125d6s6p	°	^7/_2	8.0	5.3689065				
4f^13(^2F°_7/2)6s8p(^1P°_1)	(^7/_2,1)	^5/_2	6.0	5.370750				
4f^13(^2F°_7/2)6s8p(^1P°_1)	(^7/_2,1)	^9/_2	10.0	5.375292				
4f^13(^2F°_7/2)6s8p(^1P°_1)	(^7/_2,1)	^9/_2	10.0	5.375670				
4f^125d6s6p	°	^11/_2	12.0	5.3820251		1.20		
4f^125d6s6p	°	^7/_2	8.0	5.3844825		1.155		
4f^13(^2F°_7/2)6p^2(^3P_1)	(^7/_2,1)°	^9/_2	10.0	5.3845548		1.20	91	
4f^13(^2F°_7/2)6p^2(^3P_1)	(^7/_2,1)°	^5/_2	6.0	5.3847277		1.09	66	
4f^125d6s6p	°	^13/_2	14.0	5.3856567		1.23		
4f^125d6s6p	°	^11/_2	12.0	5.3868503		1.105		
4f^125d6s6p	°	^9/_2	10.0	5.388868				
4f^13(^2F°_7/2)5d6p(^3D°_2)	(^7/_2,2)	^5/_2	6.0	5.390992			71	
4f^13(^2F°_7/2)5d6p(^3D°_2)	(^7/_2,2)	^5/_2	6.0	5.392529				
4f^13(^2F°_7/2)5d6p(^3D°_2)	(^7/_2,2)	^7/_2	8.0	5.395099				
4f^125d6s6p	°	^9/_2	10.0	5.3988391				
4f^125d6s6p	°	^5/_2	6.0	5.402191				
4f^125d6s6p	°	^7/_2	8.0	5.4042456		1.248		
4f^13(^2F°_7/2)6s8p(^1P°_1)	(^7/_2,1)	^7/_2	8.0	5.404523				
4f^12(^3H_5)5d6s6p(^4F°_7/2)	°	^15/_2	16.0	5.4074792		1.12	38 | (5,^7/_2)°	
4f^125d6s6p	°	^9/_2	10.0	5.4150419		1.04		
4f^125d6s6p	°	^11/_2	12.0	5.4200402				
4f^13(^2F°_7/2)5d6p(^3D°_2)	(^7/_2,2)	^9/_2	10.0	5.425008		1.08	86	
4f^13(^2F°_7/2)5d6p(^3D°_3)	(^7/_2,3)	^11/_2	12.0	5.429075		1.17	37	
4f^13(^2F°_7/2)5d6p(^3F°_4)	(^7/_2,4)	^3/_2	4.0	5.430617		1.21	83	
4f^13(^2F°_7/2)5d6p(^3D°_3)	(^7/_2,3)	^13/_2	14.0	5.4350539		1.18	76	
