Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
3d^2(^3F)4f	^4G°	^9/_2	10.0	10.1764446	0.0000004			L17885
3d^2(^3F)4f	^4G°	^11/_2	12.0	10.17949790	0.00000019			L17885
3d^2(^3P)5p	^4D°	^5/_2	6.0	10.1805668	0.0000004			L17885
3d^2(^3F)4f	^4D°	^7/_2	8.0	10.18333756	0.00000024			L17885
3d^2(^3F)4f	^4F°	^9/_2	10.0	10.18501759	0.00000020			L17885
3d^2(^3F)4f	^2F°	^7/_2	8.0	10.18548304	0.00000025			L17885
3d^2(^3F)4f	^4I°	^15/_2	16.0	10.18704698	0.00000025			L17885
3d^2(^3F)4f	^2H°	^11/_2	12.0	10.18945178	0.00000025			L17885
3d^2(^1G)4d	^2F	^5/_2	6.0	10.1966665	0.0000004			L17885
3d^2(^1G)4d	^2F	^7/_2	8.0	10.19684033	0.00000021			L17885
3d^2(^3F)4f	^4P°	^5/_2	6.0	10.1972682	0.0000004			L17885
3d^2(^3F)4f	^2I°	^13/_2	14.0	10.20196129	0.00000025			L17885
3d^2(^3P)5p	^4D°	^7/_2	8.0	10.20594446	0.00000022			L17885
3d^2(^3F)4f	^2D°	^5/_2	6.0	10.2062637	0.0000004			L17885
3d^2(^3F)4f	^4S°	^3/_2	4.0	10.2126052	0.0000005			L17885
3d^2(^3F)6s	^4F	^3/_2	4.0	10.2707693	0.0000010			L17885
3d^2(^3F)6s	^4F	^5/_2	6.0	10.2800631	0.0000006			L17885
3d^2(^3F)6s	^4F	^7/_2	8.0	10.2979463	0.0000005			L17885
3d^2(^3F)6s	^2F	^5/_2	6.0	10.3211037	0.0000005			L17885
3d^2(^3F)6s	^4F	^9/_2	10.0	10.32258336	0.00000024			L17885
3d^2(^3F)6s	^2F	^7/_2	8.0	10.3550815	0.0000004			L17885
3d^2(^1G)4d	^2D	^5/_2	6.0	10.37264424	0.00000025			L17885
3d^2(^1G)4d	^2D	^3/_2	4.0	10.3733123	0.0000009			L17885
3d^2(^3F)5d	^4G	^5/_2	6.0	10.4480208	0.0000004			L17885
3d^2(^3F)5d	^4G	^7/_2	8.0	10.4593698	0.0000005			L17885
3d^2(^3F)5d	^4H	^7/_2	8.0	10.4605319	0.0000004			L17885
3d^2(^3F)5d	^4G	^9/_2	10.0	10.4755459	0.0000005			L17885
3d^2(^3F)5d	^4D	^3/_2	4.0	10.4779241	0.0000015			L17885
3d^2(^3F)5d	^4H	^9/_2	10.0	10.47825106	0.00000025			L17885
3d^2(^3F)5d	^4H	^11/_2	12.0	10.4930616	0.0000004			L17885
3d^2(^3F)5d	^4D	^5/_2	6.0	10.4945950	0.0000005			L17885
3d^2(^3F)5d	^4D	^7/_2	8.0	10.4955653	0.0000005			L17885
3d^2(^3F)5d	^4H	^13/_2	14.0	10.50422385	0.00000025			L17885
