Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
3d^24p^2	^5F	2	5.0	5.9645614	0.0000011			L17885
3d^24s(^4F_5/2)4f	^2[^3/_2]°	2	5.0	5.96485531	0.00000020			L17885
3d^24s(^4F_5/2)4f	^2[^1/_2]°	1	3.0	5.96548743	0.00000025			L17885
3d^24s(^4F_5/2)4f	^2[^1/_2]°	0	1.0	5.96575412	0.00000025			L17885
3d^24s(^4F)5d	h ^5G	5	11.0	5.9660372	0.0000016			L17885
3d^24p^2	^5F	3	7.0	5.9771402	0.0000011			L17885
3d^24s(^4F_7/2)4f	^2[^9/_2]°	5	11.0	5.97917602	0.00000016			L17885
3d^24s(^4F_7/2)4f	^2[^11/_2]°	6	13.0	5.97930256	0.00000016			L17885
3d^24s(^4F_7/2)4f	^2[^7/_2]°	4	9.0	5.97991746	0.00000012			L17885
3d^24s(^4F_7/2)4f	^2[^11/_2]°	5	11.0	5.98008065	0.00000014			L17885
3d^24s(^4F_7/2)4f	^2[^13/_2]°	7	15.0	5.98017404	0.00000024			L17885
